Kent-Sussex-Wessex	0902	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	08	09	20	31/1 31/6	31/4	33	37/0 37/3 37/4 37/6	Notes
Kent-Sussex-Wessex	0902	SO220	ACR	Minster East Jn	Ramsgate Substation	Minster East Jn – Ramsgate Substation	82	17	85	22	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO230	FFH2	Folkstone East Jn (SO130)	Folkstone Harbour	Folkstone East Jn (SO130) – Folkstone Harbour	71	08	72	13	8	Y	Y	Y	Y	Y	Y	N	
Kent-Sussex-Wessex	0902	SO240	BME2	Buckland Jn	Sandwich	Buckland Jn –Sandwich	99	05	86	46	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO240	BME2	Sandwich	Minster South	Sandwich – Minster South	86	46	82	21	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO240	MSW	Minster South Jn	Minster West Jn	Minster South Jn – Minster West Jn	82	12	81	64	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO240	BME1	Minster South Jn	Minster East Jn	Minster South Jn – Minster East Jn	0	23	0	00	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	BSF	Battersea Pier Jn	Connection to Battersea Reversible	Battersea Pier Jn – Connection to Battersea Reversible	0	71	1	18	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	BSF	Connection to Battersea Reversible	Stewarts Lane Jn	Connection to Battersea Reversible – Stewarts Lane Jn	1	18	1	36	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	BSF	Stewarts Lane Jn	Factory Jn	Stewarts Lane Jn – Factory Jn	1	36	1	61	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	BSP1	Battersea Pier Jn	Connection to Stewarts Lane Up and Down lines (via Battersea Reversible)	Battersea Pier Jn – Connection to Stewarts Lane Up and Down lines (via Battersea Reversible)	0	71	1	33	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	BSP1	Connection to Stewarts Lane Up and Down lines (via Battersea Reversible)	Longhedge Jn (via Battersea Reversible)	Connection to Stewarts Lane Up and Down lines (via Battersea Reversible) – Longhedge Jn (via Battersea Reversible)	1	33	1	66	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	BSP2	Longhedge Jn	Pouparts Jn	Longhedge Jn – Pouparts Jn	1	66	2	19	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	FLL2	Longhedge Jn	Route Boundary (SW100)(Ludgate Jn)	Longhedge Jn – Route Boundary (SW100)(Ludgate Jn)	1	66	1	77	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	CKL	Longhedge Jn	Latchmere Jn No.3	Longhedge Jn – Latchmere Jn No.3	1	66	2	39	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	SCC	Latchmere Jn No.3	Route Boundary (SW100) (West London Jn)	Latchmere Jn No.3 – Route Boundary (SW100) (West London Jn)	3	45	3	30	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	CKL	Latchmere Jn No.3	Latchmere Jn No.1 [Duplicated in SW220]	Latchmere Jn No.3 – Latchmere Jn No.1 [Duplicated in SW220]	2	39	2	50	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	WLL	Latchmere Jn No.1	Latchmere Jn No.2 [Duplicated in SW220]	Latchmere Jn No.1 – Latchmere Jn No.2 [Duplicated in SW220]	0	63	0	68	8	Y	Y	Y	Y	Y	Y	Y	
Kent-Sussex-Wessex	0902	SO250	CJL	Latchmere Jn No.2	Route Boundary (SW100) (Ludgate Jn)	Latchmere Jn No.2 – Route Boundary (SW100) (Ludgate Jn)	0	68	0	47	8	Y	Y	Y	Y	Y	Y	Y	
