Route	page	Line of route	ELR	Line of Route / Sector Description	M	Ch	M	Ch	121	142	143	150	153	155	156	158	159	165	Notes
Western	0718	GW874	BAL	Llynfi Jn – Tondu Jn	0	07	2	70	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW874	BAL	Tondu Jn – Maesteg	2	70	8	06	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW877	POR	Tondu Jn – Cefn Jn	0	00	2	43	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW877	OVE	Cefn Jn – Margam Abbey Works East Jn	7	41	2	41	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW877	OVE	Margam Abbey Works East Jn – Margam East Jn	2	41	1	40	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW877	OVE	Margam East Jn – Margam Yard Jn	1	40	0	79	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW877	OVE	Margam Yard Jn – Network Rail Boundary (Port Talbot Docks)	0	79	0	56	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW890	SDI1	Briton Ferry Up Flying Loop Jn – Dynover Jn	206	14	207	67	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW890	SDI1	Dynover Jn – Jersey Marine Jn North	207	67	208	33	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW890	SDI1	Jersey Marine Jn North – Change of Mileage	208	33	208	49	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW890	SDI2	Change of Mileage – Grovesend Colliery Loop Jn	0	00	10	05	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW890	SDI2	Grovesend Colliery Loop Jn – Morlais Jn	10	05	10	64	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW8901	RSB	Dynevor Jn – Jersey Marine South Jn	19	16	20	24	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW892	VON	Network Rail Boundary (Cwmgwrach) – Neath & Brecon Jn	33	14	41	17	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW892	VON	Neath & Brecon Jn – Burrows Sidings	41	17	46	30	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW893	NAB	Network Rail Boundary (Onllwyn) – Neath and Brecon Jn	10	10	0	01	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW894	JER	Jersey Marine Jn North – Jersey Marine Jn South	1	24	2	26	N	N	N	N	N	N	N	N	N	N	
Western	0718	GW897	HDY	Grovesend Colliery Loop Jn – Hendy Jn	0	00	0	46	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW900	BSW	Ableton Lane Tunnel – Severn Tunnel Jn	10	51	16	73	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
Western	0718	GW900	SWM2	Severn Tunnel Jn – Maindee West Jn	149	14	158	16	E	Y	Y	Y	Y	Y	Y	Y	Y	N	
