Western	0740	GW874	BAL	Llynfi Jn	Tondu Jn	Llynfi Jn – Tondu Jn	0	07	2	70	H	N	N	N	N
Western	0740	GW874	BAL	Tondu Jn	Maesteg	Tondu Jn – Maesteg	2	70	8	06	H	N	N	N	N
Western	0740	GW877	POR	Tondu Jn	Cefn Jn	Tondu Jn – Cefn Jn	0	00	2	43	H	N	N	N	N
Western	0740	GW877	OVE	Cefn Jn	Margam Abbey Works East Jn	Cefn Jn – Margam Abbey Works East Jn	7	41	2	41	H	N	N	N	N
Western	0740	GW877	OVE	Margam Abbey Works East Jn	Margam East Jn	Margam Abbey Works East Jn – Margam East Jn	2	41	1	40	N	N	N	N	N
Western	0740	GW877	OVE	Margam East Jn	Margam Yard Jn	Margam East Jn – Margam Yard Jn	1	40	0	79	N	N	N	N	N
Western	0740	GW877	OVE	Margam Yard Jn	Network Rail Boundary (Port Talbot Docks)	Margam Yard Jn – Network Rail Boundary (Port Talbot Docks)	0	79	0	56	N	N	N	N	N
Western	0740	GW890	SDI1	Briton Ferry Up Flying Loop Jn	Dynover Jn	Briton Ferry Up Flying Loop Jn – Dynover Jn	206	14	207	67	H	N	N	N	N
Western	0740	GW890	SDI1	Dynover Jn	Jersey Marine Jn North	Dynover Jn – Jersey Marine Jn North	207	67	208	33	H	N	N	N	N
Western	0740	GW890	SDI1	Jersey Marine Jn North	Change of Mileage	Jersey Marine Jn North – Change of Mileage	208	33	208	49	H	N	N	N	N
Western	0740	GW890	SDI2	Change of Mileage	Grovesend Colliery Loop Jn	Change of Mileage – Grovesend Colliery Loop Jn	0	00	10	05	H	N	N	N	N
Western	0740	GW890	SDI2	Grovesend Colliery Loop Jn	Morlais Jn	Grovesend Colliery Loop Jn – Morlais Jn	10	05	10	64	H	N	N	N	N
Western	0740	GW8901	RSB	Dynevor Jn	Jersey Marine South Jn	Dynevor Jn – Jersey Marine South Jn	19	16	20	24	N	N	N	N	N
Western	0740	GW892	VON	Network Rail Boundary (Cwmgwrach)	Neath & Brecon Jn	Network Rail Boundary (Cwmgwrach) – Neath & Brecon Jn	33	14	41	17	N	N	N	N	N
Western	0740	GW892	VON	Neath & Brecon Jn	Burrows Sidings	Neath & Brecon Jn – Burrows Sidings	41	17	46	30	N	N	N	N	N
Western	0740	GW893	NAB	Network Rail Boundary (Onllwyn)	Neath and Brecon Jn	Network Rail Boundary (Onllwyn) – Neath and Brecon Jn	10	10	0	01	N	N	N	N	N
Western	0740	GW894	JER	Jersey Marine Jn North	Jersey Marine Jn South	Jersey Marine Jn North – Jersey Marine Jn South	1	24	2	26	N	N	N	N	N
Western	0740	GW897	HDY	Grovesend Colliery Loop Jn	Hendy Jn	Grovesend Colliery Loop Jn – Hendy Jn	0	00	0	46	H	N	N	N	N
Western	0740	GW900	BSW	Ableton Lane Tunnel	Severn Tunnel Jn	Ableton Lane Tunnel – Severn Tunnel Jn	10	51	16	73	H	N	N	N	EH
Western	0740	GW900	SWM2	Severn Tunnel Jn	Maindee West Jn	Severn Tunnel Jn – Maindee West Jn	149	14	158	16	H	N	N	N	N
Western	0740	GW900	SWM2	Maindee West Jn	Cardiff East Jn	Maindee West Jn – Cardiff East Jn	158	16	170	18	H	N	N	N	N
Western	0740	GW900	SWM2	Cardiff East Jn	Cardiff West Jn	Cardiff East Jn – Cardiff West Jn	170	18	170	56	H	N	N	N	N
Western	0740	GW900	SWM2	Cardiff West Jn	Court Sart Jn	Cardiff West Jn – Court Sart Jn	170	56	206	58	H	N	N	N	N
Western	0740	GW900	SWM2	Court Sart Jn	Llandore Jn	Court Sart Jn – Llandore Jn	206	58	214	62	H	N	N	N	N
Western	0740	GW900	SWM2	Llandore Jn	Llandeilo Jn	Llandore Jn – Llandeilo Jn	214	62	223	49	H	N	N	N	N
Western	0740	GW900	SWM2	Llandeilo Jn	Carmarthen Bridge Jn	Llandeilo Jn – Carmarthen Bridge Jn	223	49	245	32	H	N	N	N	N
