Anglia	0425	EA1370	TAH4	Barking Station Jn	Barking Platform 1	Barking Station Jn – Barking Platform 1	13	12	13	62	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS1	Fenchurch Street	Gas Factory Jn	Fenchurch Street – Gas Factory Jn	0	00	2	57	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS1	Gas Factory Jn	East Ham Depot	Gas Factory Jn – East Ham Depot	2	57	6	18	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS1	East Ham Depot	Barking Tilbury Jn West	East Ham Depot – Barking Tilbury Jn West	6	18	7	33	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS2	Barking Tilbury Jn West	Barking Tilbury Jn East	Barking Tilbury Jn West – Barking Tilbury Jn East	7	33	7	60	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS2	Barking Tilbury Jn East	Upminster	Barking Tilbury Jn East – Upminster	7	60	15	20	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS2	Upminster	Southend Central	Upminster – Southend Central	15	20	35	55	Y	Y	N	N	N	N	N	
Anglia	0425	EA1380	FSS3	Southend Central	Shoeburyness	Southend Central – Shoeburyness	35	55	39	40	Y	Y	N	N	N	N	N	
Anglia	0425	EA1390	TLL	Barking Tilbury Line Jn East	Former Tilbury West Jn	Barking Tilbury Line Jn East – Former Tilbury West Jn	7	60	22	06	Y	Y	N	N	N	N	N	
Anglia	0425	EA1390	TLL	Former Tilbury West Jn	Pitsea Jn	Former Tilbury West Jn – Pitsea Jn	22	06	32	43	Y	Y	N	N	N	N	N	
Anglia	0425	EA1400	GFB	Gas Factory Jn	Bow Jn	Gas Factory Jn – Bow Jn	2	57	3	47	Y	Y	N	N	N	N	N	
Anglia	0425	EA1410	FSS2	Upminster	Upminster East Jn	Upminster – Upminster East Jn	15	20	15	39	Y	Y	N	N	N	N	N	
Anglia	0425	EA1410	UPG	Upminster East Jn	West Thurrock Jn	Upminster East Jn – West Thurrock Jn	0	00	6	56	Y	Y	N	N	N	N	N	
Anglia	0425	EA1420	THN	Thames Haven Jn	Thames Haven	Thames Haven Jn – Thames Haven	26	41	30	18	Y	Y	N	N	N	N	N	
Anglia	0425	EA1430	ESK	East Suffolk Jn	Westerfield Jn	East Suffolk Jn – Westerfield Jn	69	41	73	23	Y	Y	Y	N	N	N	N	
Anglia	0425	EA1430	ESK	Westerfield Jn	Oulton Broad North Jn	Westerfield Jn – Oulton Broad North Jn	73	23	116	27	Y	Y	N	N	N	N	N	
Anglia	0425	EA1440	FEL	Westerfield Jn	Felixstowe Beach Jn	Westerfield Jn – Felixstowe Beach Jn	73	23	83	57	Y	Y	Y	N	N	N	N	
Anglia	0425	EA1440	FEL	Felixstowe Beach Jn	Felixstowe town	Felixstowe Beach Jn – Felixstowe town	83	57	84	30	Y	Y	Y	N	N	N	N	
Anglia	0425	EA1450	TFN	Trimley	Port of Felixstowe North Quay Terminal	Trimley – Port of Felixstowe North Quay Terminal	0	00	0	18	Y	Y	N	N	N	N	N	
Anglia	0425	EA1460	FED	Felixstowe Beach Jn	Felixstowe Beach	Felixstowe Beach Jn – Felixstowe Beach	83	57	86	34	Y	Y	N	N	N	N	N	
Anglia	0425	EA1470	NOL	Thorpe Jn	Limit of Electrification	Thorpe Jn – Limit of Electrification	0	09	0	79	Y	Y	Y	N	N	Y	N	
Anglia	0425	EA1470	NOL	Limit of Electrification	Reedham Jn	Limit of Electrification – Reedham Jn	0	79	12	34	Y	Y	R1	N	N	R1	N	R1	R2 15mph Reedham up platform
Anglia	0425	EA1470	NOL	Reedham Jn	Lowestoft	Reedham Jn – Lowestoft	12	34	23	41	Y	Y	R1	N	N	R1	N	R1	R2 15mph Oulton Broad North up platform
Anglia	0425	EA1480	WHC1	Whitlingham Jn	North Walsham (End of Station Loop)	Whitlingham Jn – North Walsham (End of Station Loop)	1	69	16	30	Y	Y	N	N	N	N	N	
Anglia	0425	EA1480	WHC1	North Walsham (End of Station Loop)	Change of Mileage (Site of Former Roughton Road Jn)	North Walsham (End of Station Loop) – Change of Mileage (Site of Former Roughton Road Jn)	16	30	24	00	Y	Y	N	N	N	N	N	
Anglia	0425	EA1480	WHC2	Change of Mileage (Site of Former Roughton Road Jn)	Change of Mileage (Site of Former Runton East Jn)	Change of Mileage (Site of Former Roughton Road Jn) – Change of Mileage (Site of Former Runton East Jn)	11	54	13	48	Y	Y	N	N	N	N	N	
